lambda_1 lambda_2 mass_1 mass_2 chirp_mass mass_ratio luminosity_distance dec ra psi phase theta_jn a_1 a_2 tilt_1 tilt_2 phi_12 phi_jl geocent_time chi_1 chi_2
80.25095 792.6861 1.787143 1.23996 1.29162 0.69382244 211.6359 0.2697632 3.8652855098647194 5.80424 0.206131 1.515021 0.7073572874069214 0.07802677154541016 0.0 0.0 0.0 0.0 0.0 0.7073573 0.07802677
0.0 415.22986 4.158135 1.387372 2.0317333 0.33365247 185.8982 -1.079391 1.1462674872185232 4.585954 6.023924 2.30649 0.2551921010017395 0.5133950710296631 0.0 3.141592653589793 0.0 0.0 0.0 0.2551921 -0.5133951
89.697876 749.7309 1.759757 1.252321 1.2886285 0.7116443 243.5351 -0.9748277 4.3867026043611475 3.282918 4.326288 1.746017 0.03389840945601463 0.047748811542987823 0.0 3.141592653589793 0.0 -0.0 0.0 0.03389841 -0.04774881
0.0 1591.3927 3.332222 1.091444 1.6117021 0.3275424 247.5757 1.04916 5.563376182532323 0.1201555 0.7234973 1.841387 0.2760851979255676 0.1438561975955963 0.0 0.0 0.0 0.0 0.0 0.2760852 0.1438562
14.29178 190.3679 2.180733 1.574483 1.6088563 0.7219972 245.4171 -0.5165505 0.14813005475213714 3.721892 1.801594 2.059397 0.7297955751419067 0.4367218017578125 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.7297956 0.4367218
44.111076 181.66048 1.932291 1.585938 1.522476 0.82075524 85.2049 0.561833 3.593578793590808 4.046214 2.039346 0.652501 0.07853972166776657 0.19948570430278778 0.0 0.0 0.0 3.141592653589793 0.0 0.07853972 0.1994857
0.0 341.9697 2.508342 1.433146 1.6378506 0.5713519 225.6523 0.2937595 3.382103582104122 4.731977 3.493756 0.8687466 0.6934741139411926 0.13875989615917206 3.141592653589793 0.0 0.0 -0.0 0.0 -0.6934741 0.1387599
14.138164 580.5909 2.182848 1.309901 1.4625937 0.60008806 242.6129 0.4675143 4.927387427089656 2.386127 5.880131 1.039002 0.422206312417984 0.5002474188804626 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.4222063 -0.5002474
0.0 171.43427 2.601884 1.600136 1.7659374 0.6149913 213.4756 -0.4795377 0.5687412185134875 2.272284 2.383352 1.113501 0.06557943671941757 0.5177208185195923 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.06557944 -0.5177208
30.247301 377.29623 2.020402 1.409885 1.4645588 0.69782406 217.9279 0.6475137 0.0149368282355411 5.654983 4.204864 1.420135 0.0435953214764595 0.47863689064979553 0.0 0.0 0.0 -0.0 0.0 0.04359532 0.4786369
14.937208 63.73151 2.172016 1.843571 1.7408602 0.8487834 222.6399 -0.4707465 5.229146451720538 3.048451 3.449175 1.579544 0.440036803483963 0.4583042860031128 0.0 3.141592653589793 0.0 -0.0 0.0 0.4400368 -0.4583043
0.0 134.03766 2.501802 1.660668 1.7670598 0.66378874 143.6579 0.3703557 0.6343420058029281 1.70045 1.013378 1.280527 0.5269927978515625 0.6181795001029968 3.141592653589793 0.0 0.0 0.0 0.0 -0.5269928 0.6181795
0.0 743.9892 4.979611 1.254032 2.0813928 0.25183332 205.906 -0.03558075 2.531854101870586 0.4547768 4.352001 1.043149 0.1860017031431198 0.4220050871372223 0.0 0.0 0.0 -0.0 0.0 0.1860017 0.4220051
0.0 1599.8657 4.471639 1.090358 1.8355887 0.24383855 241.5375 1.024801 1.3440217314992609 2.936492 1.366599 0.9533539 0.1302955001592636 0.014866399578750134 0.0 3.141592653589793 0.0 0.0 0.0 0.1302955 -0.0148664
32.19105 93.94528 2.006117 1.748355 1.629603 0.87151194 214.5498 -0.2693438 3.9634046811762076 0.4591466 4.644135 1.987518 0.06019425019621849 0.34053948521614075 0.0 3.141592653589793 0.0 -0.0 0.0 0.06019425 -0.3405395
9.812558 528.18384 2.250078 1.331548 1.4966373 0.5917786 163.4261 0.642567 4.289728734357659 4.468625 2.520415 2.114752 0.6546018123626709 0.44420239329338074 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.6546018 -0.4442024
0.0 762.70557 4.815825 1.248507 2.0458813 0.2592509 215.7548 -0.3307148 2.9084618582920214 0.3123989 4.142319 0.6610891 0.6485453248023987 0.3676230013370514 0.0 0.0 0.0 -0.0 0.0 0.6485453 0.367623
0.0 11.507638 2.456167 2.221812 2.033141 0.90458506 58.83552 1.238923 1.20877570870568 5.075622 2.474819 1.481716 0.7334553003311157 0.26327911019325256 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.7334553 -0.2632791
6.2011576 374.53287 2.32034 1.411619 1.5659362 0.6083673 61.86242 -1.135828 2.4123686589219417 0.2247666 5.343463 2.136635 0.6330097913742065 0.24151909351348877 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.6330098 -0.2415191
0.0 978.87683 3.132564 1.193784 1.6461567 0.38108847 136.5846 -0.4311703 1.4575484258303462 4.862158 1.831975 1.638378 0.30983230471611023 0.4649066925048828 0.0 0.0 0.0 3.141592653589793 0.0 0.3098323 0.4649067
0.0 1445.2941 4.581111 1.111262 1.8750535 0.24257478 112.4433 0.9768723 0.012420221926547015 4.716885 0.1720987 1.904075 0.3967036008834839 0.2622520923614502 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.3967036 -0.2622521
0.0 873.4167 4.339607 1.218606 1.9275304 0.28081024 181.901 -0.2728292 4.968982795783695 5.11397 4.685295 1.679574 0.29056939482688904 0.2212481051683426 0.0 0.0 0.0 -0.0 0.0 0.2905694 0.2212481
0.0 81.21434 2.90898 1.78421 1.9715981 0.61334556 53.40263 1.100684 1.618624422953026 4.494642 4.048639 2.146884 0.7345638275146484 0.4735698103904724 0.0 0.0 0.0 -0.0 0.0 0.7345638 0.4735698
0.0 893.3814 3.347436 1.213661 1.7118745 0.36256436 206.8201 0.5716872 5.72486934379328 5.891026 4.349472 1.819508 0.1637974977493286 0.021947570145130157 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.1637975 -0.02194757
23.610035 70.977554 2.07596 1.817266 1.6901318 0.8753859 190.5748 0.2672785 4.355565587952761 3.101603 3.342203 0.5427341 0.12937189638614655 0.09476073086261749 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.1293719 -0.09476073
0.0 302.1913 2.800797 1.462616 1.7437961 0.5222142 217.9903 -0.6921588 4.333684578748098 4.769632 3.759452 2.472992 0.13891290128231049 0.04572008177638054 0.0 3.141592653589793 0.0 -0.0 0.0 0.1389129 -0.04572008
0.0 762.4137 3.324967 1.248592 1.7333004 0.37552014 108.6749 0.913762 0.5355328054099999 5.731213 5.573174 1.38033 0.09169893711805344 0.6179497838020325 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.09169894 -0.6179498
0.0 1121.0138 4.981026 1.164654 1.99708 0.23381808 171.7382 -0.3308709 1.595718333799411 4.093215 3.990983 0.99396 0.31610360741615295 0.20691260695457458 3.141592653589793 0.0 0.0 -0.0 0.0 -0.3161036 0.2069126
128.19534 1441.529 1.671658 1.111802 1.1819197 0.66508937 103.0625 -0.713213 5.438484779361779 1.941595 3.975466 1.151621 0.5030329823493958 0.11688359826803207 0.0 3.141592653589793 0.0 -0.0 0.0 0.503033 -0.1168836
38.864437 2481.7463 1.962255 1.003081 1.2079253 0.51118785 225.5692 0.003584035 0.006381009323192188 0.6105469 5.328557 2.51274 0.007340006064623594 0.018128130584955215 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.007340006 -0.01812813
24.941565 83.40588 2.063842 1.777662 1.6665379 0.8613363 180.131 0.1747594 2.8561645906991515 2.82237 3.833676 2.445319 0.4236898124217987 0.31056371331214905 0.0 0.0 0.0 -0.0 0.0 0.4236898 0.3105637
31.527952 161.06804 2.010904 1.615448 1.5671719 0.80334413 244.2119 0.5929332 3.7990238306481814 0.1671691 5.445014 1.506189 0.4545624852180481 0.1623803973197937 0.0 0.0 0.0 0.0 0.0 0.4545625 0.1623804
0.0 2464.7808 2.618228 1.004406 1.3808458 0.38362053 205.0765 -0.8918638 2.8702777663382193 2.850667 2.455862 0.7291002 0.2549903988838196 0.5690637826919556 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.2549904 -0.5690638
0.0 983.28375 2.56459 1.192812 1.5009853 0.46510825 57.00093 0.6630957 1.5852003126163225 0.2041964 1.596205 1.708809 0.46740978956222534 0.732419490814209 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.4674098 -0.7324195
25.77288 109.024925 2.056549 1.71163 1.6319358 0.8322826 148.4076 -0.3219856 1.3940326963745946 2.670923 4.821656 1.547215 0.6738284826278687 0.4731642007827759 0.0 3.141592653589793 0.0 0.0 0.0 0.6738285 -0.4731642
0.0 109.28848 2.595964 1.711034 1.8268356 0.65911317 73.67881 0.7953243 2.6238434798977295 5.411168 5.847342 1.311085 0.7115432024002075 0.48434799909591675 3.141592653589793 0.0 0.0 0.0 0.0 -0.7115432 0.484348
11.795054 314.18484 2.217281 1.453316 1.5558263 0.65544957 199.7917 -0.3022218 3.9231393921761963 6.099926 3.187863 0.3496234 0.5035415887832642 0.3402717113494873 0.0 3.141592653589793 0.0 -0.0 0.0 0.5035416 -0.3402717
0.0 141.82207 2.920976 1.646756 1.8938878 0.5637691 149.7264 -0.62888 3.181237600230631 1.445198 1.709315 0.4907838 0.7333242297172546 0.32353198528289795 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.7333242 0.323532
31.311325 56.80795 2.012487 1.871519 1.6892753 0.92995334 199.648 0.1969773 2.671704884236348 3.185907 4.758336 2.523728 0.49445950984954834 0.2774434983730316 0.0 3.141592653589793 0.0 0.0 0.0 0.4944595 -0.2774435
671.8149 712.45844 1.276865 1.263694 1.1058248 0.98968494 230.7078 -0.5716191 0.1553690582664089 3.192398 2.942327 0.4402068 0.578819215297699 0.03035740926861763 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.5788192 -0.03035741
0.0 793.20905 3.59169 1.239814 1.7880383 0.3451896 249.2957 -0.8109928 5.606907274904913 3.478983 3.809737 1.524282 0.11569499969482422 0.23439370095729828 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.115695 -0.2343937
0.0 78.78419 2.557125 1.791675 1.8575174 0.7006599 178.6734 -0.8725228 4.158579618302426 4.743347 4.837305 1.772009 0.2474239021539688 0.1157870963215828 0.0 3.141592653589793 0.0 0.0 0.0 0.2474239 -0.1157871
0.0 1016.1463 2.525701 1.185712 1.4856238 0.46945855 186.0993 0.6268345 3.3544330159934574 3.027407 1.395143 0.5465921 0.20962360501289368 0.45921841263771057 3.141592653589793 0.0 0.0 0.0 0.0 -0.2096236 0.4592184
9.115049 27.7481 2.262534 2.039979 1.8697692 0.90163463 154.1577 0.481194 2.0242355863306543 1.968574 3.511708 1.970006 0.3302353024482727 0.09180756658315659 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.3302353 -0.09180757
0.0 78.73896 2.742707 1.791816 1.9212213 0.653302 166.7778 0.5509122 0.5560216184244595 3.156942 0.5982109 2.254399 0.5184975862503052 0.6374210119247437 3.141592653589793 0.0 0.0 0.0 0.0 -0.5184976 0.637421
0.0 1971.6527 3.998806 1.048198 1.7092967 0.26212773 210.9618 -0.1038518 6.111122422454898 1.360845 3.253366 1.960682 0.13359449803829193 0.06721703708171844 0.0 0.0 0.0 -0.0 0.0 0.1335945 0.06721704
0.0 359.64133 2.486546 1.421205 1.6239272 0.5715579 196.38 0.3685569 5.044736632331293 3.032712 2.389263 2.218284 0.01632368005812168 0.17720720171928406 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.01632368 -0.1772072
0.0 838.0561 3.202524 1.227679 1.6883466 0.38334733 186.2009 0.0004343987 2.6197233446441928 4.00289 5.996163 2.829795 0.4217360019683838 0.18002949655056 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.421736 -0.1800295
169.5826 398.15427 1.6028 1.397221 1.3021524 0.87173754 227.2715 0.1033579 0.6667496245795732 4.018566 2.147565 2.033094 0.5514655113220215 0.6363155841827393 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.5514655 0.6363156
0.0 407.7358 2.60898 1.39164 1.6427561 0.5334039 209.2897 -0.4820858 5.385861282950394 3.889263 3.180967 1.586427 0.026501009240746498 0.299701988697052 0.0 3.141592653589793 0.0 -0.0 0.0 0.02650101 -0.299702
0.0 158.8516 3.421769 1.618853 2.0210545 0.47310412 224.9748 -0.6013933 2.0906950504436494 2.719277 0.7439249 2.510951 0.7031897902488708 0.015024269931018353 0.0 3.141592653589793 0.0 0.0 0.0 0.7031898 -0.01502427
0.0 274.48724 2.592882 1.485685 1.6956031 0.572986 159.1475 -0.03777258 2.1575656417412787 5.283004 3.224104 2.335432 0.04553452134132385 0.2221613973379135 0.0 3.141592653589793 0.0 -0.0 0.0 0.04553452 -0.2221614
0.0 78.08445 2.8121 1.793866 1.9454869 0.63790977 228.4458 0.6798856 5.936527768266863 4.184533 6.250202 2.286999 0.5113198161125183 0.40713760256767273 0.0 3.141592653589793 0.0 0.0 0.0 0.5113198 -0.4071376
0.0 698.1177 3.124539 1.268245 1.6992038 0.40589827 219.0739 1.452167 5.930702033671444 2.325275 3.427798 1.92386 0.3359917104244232 0.3948073089122772 3.141592653589793 0.0 0.0 -0.0 0.0 -0.3359917 0.3948073
0.0 1695.558 3.577249 1.078525 1.6528342 0.30149564 181.9216 -0.1035414 0.7310734295799648 5.134809 0.9767056 1.715641 0.3478580117225647 0.5107160210609436 0.0 0.0 0.0 0.0 0.0 0.347858 0.510716
0.0 185.77899 3.18859 1.580451 1.9308195 0.49565828 81.83248 -0.1649986 3.5281030965129716 2.854209 3.590354 0.8691421 0.6029667258262634 0.08116362988948822 0.0 0.0 0.0 -0.0 0.0 0.6029667 0.08116363
0.0 546.1939 3.872143 1.323855 1.9175264 0.3418921 200.7419 -0.02266738 3.4193878074006747 1.119823 0.1641276 0.6369243 0.05539267882704735 0.7251418828964233 0.0 3.141592653589793 0.0 0.0 0.0 0.05539268 -0.7251419
12.531767 24.053274 2.205996 2.071864 1.8609482 0.9391966 216.4798 -0.9670336 3.180616321726596 4.362627 0.3490515 2.516318 0.04867425933480263 0.5940924882888794 0.0 3.141592653589793 0.0 0.0 0.0 0.04867426 -0.5940925
0.0 208.31432 3.09612 1.552489 1.8864409 0.5014305 247.6208 -1.029891 6.250271118100976 3.509604 4.676481 2.217851 0.4455347955226898 0.16980209946632385 0.0 3.141592653589793 0.0 -0.0 0.0 0.4455348 -0.1698021
484.09113 997.5176 1.351648 1.189705 1.1034908 0.8801885 103.6797 -0.2780963 3.508817780200161 1.628868 5.279166 0.4591906 0.5393391251564026 0.08311407268047333 3.141592653589793 0.0 0.0 0.0 0.0 -0.5393391 0.08311407
0.0 183.85617 2.983645 1.582997 1.8733414 0.5305581 225.7841 -0.1414983 2.454475895710175 4.069489 2.861662 2.503957 0.3471454083919525 0.5306599140167236 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.3471454 -0.5306599
136.62558 706.11676 1.655954 1.265694 1.2580578 0.7643292 119.6052 0.8619558 3.610999848683832 0.6394971 4.651896 1.941661 0.43439510464668274 0.046526189893484116 3.141592653589793 0.0 0.0 -0.0 0.0 -0.4343951 0.04652619
0.0 454.2852 2.701167 1.366391 1.6535187 0.50585204 224.498 -0.008916377 4.763997175706436 4.767411 3.19505 1.238295 0.2285097986459732 0.18394650518894196 0.0 0.0 0.0 -0.0 0.0 0.2285098 0.1839465
0.0 240.69124 3.482234 1.517398 1.967827 0.43575418 234.8981 -0.7910575 4.644731152560098 0.8307145 1.980972 1.624534 0.0692167729139328 0.01924481987953186 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.06921677 0.01924482
80.919174 280.97122 1.785105 1.480072 1.4137956 0.82912326 192.7348 -0.04524374 6.120698686723017 4.388126 0.8207062 1.192041 0.06015009060502052 0.2745305001735687 3.141592653589793 0.0 0.0 0.0 0.0 -0.06015009 0.2745305
7.9536023 1861.6185 2.284452 1.059674 1.335107 0.46386355 211.3123 0.5344503 3.0356898360671494 2.986215 2.428573 1.249608 0.2508029043674469 0.3626492917537689 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.2508029 -0.3626493
0.0 1950.5986 3.415057 1.050337 1.5953795 0.3075606 230.7125 0.1554978 2.2238880628913194 2.119814 5.061392 2.420618 0.5146642923355103 0.3583351969718933 0.0 0.0 0.0 0.0 0.0 0.5146643 0.3583352
0.0 365.42557 3.378958 1.417432 1.870631 0.4194879 168.0084 -0.2887456 4.363192851325266 4.688926 1.412559 0.8538876 0.6982623934745789 0.6340968012809753 3.141592653589793 0.0 0.0 0.0 0.0 -0.6982624 0.6340968
5.4709744 362.83017 2.33616 1.419117 1.5753754 0.6074571 217.7966 0.6094584 4.535087039611653 2.812654 0.13368 2.380133 0.2784355878829956 0.6455137729644775 0.0 3.141592653589793 0.0 0.0 0.0 0.2784356 -0.6455138
0.0 92.59676 2.564419 1.751919 1.838564 0.6831641 248.0051 0.2153306 4.615809915577529 1.871724 2.134959 2.212544 0.42344650626182556 0.15990839898586273 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.4234465 -0.1599084
0.0 1825.3408 4.196806 1.063626 1.7604368 0.25343704 222.8048 0.1157274 3.994601438336076 0.5463239 2.378399 0.8295884 0.2242438942193985 0.1525913029909134 0.0 0.0 0.0 3.141592653589793 0.0 0.2242439 0.1525913
0.0 563.6538 3.957701 1.316656 1.9307022 0.33268204 135.4068 -0.6188206 1.1467884973480764 0.5194148 5.363855 0.7704181 0.6119450926780701 0.7359390258789062 0.0 3.141592653589793 0.0 0.0 0.0 0.6119451 -0.735939
0.0 1673.9666 2.851071 1.081128 1.4941837 0.37920067 152.336 1.271488 4.053574158625679 4.633915 4.682667 0.2986069 0.6804946064949036 0.4625607132911682 3.141592653589793 0.0 0.0 -0.0 0.0 -0.6804946 0.4625607
25.069126 82.56782 2.06271 1.780146 1.6672682 0.8630132 247.234 0.3602314 3.5742158697048367 5.00631 2.44712 1.289009 0.02466621994972229 0.5652176141738892 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.02466622 0.5652176
0.0 173.53882 2.906673 1.597144 1.8592082 0.54947495 203.2118 0.5052851 2.837060336862102 5.533319 0.06188422 1.221226 0.3145582973957062 0.037728771567344666 0.0 0.0 0.0 0.0 0.0 0.3145583 0.03772877
1108.3914 2029.4976 1.16707 1.042452 0.95991355 0.89322144 216.844 0.7979611 0.6844716517025304 2.314997 2.679037 0.7764738 0.49682149291038513 0.2656799852848053 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.4968215 -0.26568
0.0 54.03564 2.663337 1.883621 1.9440508 0.70724094 222.7481 0.9832336 2.801032184050179 0.9542992 2.918975 1.034649 0.5235128998756409 0.5702050924301147 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.5235129 -0.5702051
0.0 869.8798 4.151795 1.219495 1.890749 0.2937272 83.48812 0.837581 0.3461286608889864 0.5214349 0.8241454 0.6545246 0.16658779978752136 0.051223769783973694 3.141592653589793 0.0 0.0 0.0 0.0 -0.1665878 0.05122377
0.0 114.78172 2.48665 1.69893 1.7828834 0.6832204 113.0917 -0.4246999 4.779979198758134 4.430146 4.307562 2.020491 0.358515202999115 0.5362356901168823 0.0 0.0 0.0 -0.0 0.0 0.3585152 0.5362357
25.082457 500.6621 2.062592 1.34387 1.4427851 0.6515443 230.0295 0.3734398 4.2622414930901655 4.031692 3.335707 2.305726 0.23594599962234497 0.13917690515518188 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.235946 -0.1391769
16.715294 99.05803 2.14935 1.735287 1.6793337 0.80735433 116.8727 1.290369 3.6468145678900115 4.166686 2.005409 2.02097 0.12853069603443146 0.2713344991207123 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.1285307 0.2713345
0.0 460.23904 3.296654 1.363364 1.811063 0.4135599 117.8383 -1.246127 4.001013030379887 2.239866 5.629914 2.525552 0.3429715931415558 0.2275628000497818 3.141592653589793 0.0 0.0 0.0 0.0 -0.3429716 0.2275628
0.0 2161.1074 3.242654 1.030042 1.5421015 0.317654 164.6001 -0.4510441 3.2927881998711896 4.653673 0.2561564 0.3604257 0.036135051399469376 0.45946431159973145 0.0 0.0 0.0 0.0 0.0 0.03613505 0.4594643
0.0 1456.0066 3.363769 1.109734 1.6334188 0.32990792 179.6491 -0.6632568 0.5301400917366692 4.195138 1.567659 0.5407535 0.5679486989974976 0.41686558723449707 0.0 3.141592653589793 0.0 0.0 0.0 0.5679487 -0.4168656
3.1360598 3.7392623 2.383825 2.37321 2.0706136 0.995547 200.6088 -0.2884583 0.4030309456126844 3.676264 0.9255315 1.412647 0.4899289011955261 0.6872615218162537 0.0 0.0 0.0 0.0 0.0 0.4899289 0.6872615
0.0 462.02747 3.880335 1.362463 1.9498613 0.35111994 91.75385 -1.230575 4.469272585754858 6.061256 2.020442 0.7457057 0.2936267852783203 0.3472040891647339 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.2936268 -0.3472041
0.0 116.95346 3.273142 1.694304 2.0283697 0.5176384 225.9585 -0.1759168 5.9445968067829895 0.4506646 4.383044 2.026635 0.2683616876602173 0.6156647801399231 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.2683617 -0.6156648
0.0 3.0640795 2.404026 2.384831 2.0844512 0.9920154 203.3391 -0.07122111 0.5054276700818292 5.723544 0.9112113 2.440079 0.4464035928249359 0.23707589507102966 3.141592653589793 0.0 0.0 0.0 0.0 -0.4464036 0.2370759
0.0 80.30352 2.988588 1.786982 1.9986959 0.5979352 208.8471 -0.268448 0.6485491422342449 4.253334 2.850115 1.473776 0.6698020100593567 0.5973395705223083 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.669802 -0.5973396
0.0 2495.7773 4.058264 1.001993 1.6776004 0.24690187 166.9386 -0.003713378 3.4404040313226716 1.609805 1.333833 1.749603 0.45091938972473145 0.49259689450263977 3.141592653589793 0.0 0.0 0.0 0.0 -0.4509194 0.4925969
0.0 2478.586 3.609646 1.003327 1.5942194 0.27795717 212.9577 -0.1105098 0.837349937005186 1.383757 1.012882 0.956582 0.06144937127828598 0.20581670105457306 3.141592653589793 0.0 0.0 0.0 0.0 -0.06144937 0.2058167
0.0 1932.0425 2.434559 1.052244 1.3697351 0.4322113 189.3478 -0.1617229 0.2557587827893286 2.472938 2.98145 1.18159 0.4910781979560852 0.6520950198173523 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.4910782 0.652095
0.0 70.374374 2.571959 1.819355 1.8775436 0.707381 130.3647 1.301256 1.9681617254670556 5.173813 3.474864 1.470556 0.022752689197659492 0.6804568767547607 0.0 3.141592653589793 0.0 -0.0 0.0 0.02275269 -0.6804569
18.138508 30.681692 2.132473 2.017142 1.8053875 0.94591683 201.2247 0.8347308 3.129228721677194 4.692775 1.031128 2.285023 0.6032884120941162 0.38662299513816833 0.0 3.141592653589793 0.0 0.0 0.0 0.6032884 -0.386623
24.520618 1176.3066 2.067613 1.154416 1.3337457 0.55833274 171.5613 0.1169486 3.9262871621601363 2.664258 0.06427574 2.228479 0.5271257162094116 0.18851499259471893 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.5271257 -0.188515
8.40763 24.254408 2.275713 2.070026 1.8890492 0.9096164 188.6346 -1.244153 5.504636987518737 5.236543 0.9395117 0.8639504 0.2994127869606018 0.40725961327552795 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.2994128 -0.4072596
0.0 416.78085 3.157018 1.386499 1.7915939 0.43917996 192.917 1.238492 5.30845102389749 1.556001 3.490518 1.28687 0.2548249065876007 0.2033679038286209 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.2548249 -0.2033679
0.0 903.7159 3.944445 1.211149 1.8410023 0.3070518 238.8702 0.6938783 5.422470672942566 0.2194925 5.968953 1.196475 0.14430859684944153 0.6931607723236084 0.0 0.0 0.0 0.0 0.0 0.1443086 0.6931608
22.624676 97.25016 2.085298 1.73983 1.6568217 0.8343316 208.6566 -0.6425307 3.1319222688750443 4.885172 3.715034 2.314032 0.18383890390396118 0.03784148022532463 0.0 0.0 0.0 -0.0 0.0 0.1838389 0.03784148
46.652565 125.30784 1.918929 1.677278 1.5610955 0.87406987 160.3472 -0.1401512 0.9067365862023777 1.139909 0.9631122 2.468107 0.3851622939109802 0.6645733714103699 0.0 0.0 0.0 0.0 0.0 0.3851623 0.6645734
0.0 471.77435 3.82823 1.357618 1.9342 0.35463333 182.0356 -1.222603 5.780961191658847 0.7177055 3.518869 2.5762 0.7426649928092957 0.2789823114871979 3.141592653589793 0.0 0.0 -0.0 0.0 -0.742665 0.2789823
0.0 1241.1436 3.468375 1.143072 1.6832644 0.3295699 90.75287 1.053455 0.5230525171531824 3.022229 3.277611 1.992881 0.6357759237289429 0.43875160813331604 3.141592653589793 0.0 0.0 -0.0 0.0 -0.6357759 0.4387516
13.193057 152.20737 2.19623 1.629359 1.6431497 0.74188906 200.7151 -0.5053007 4.245300937093546 6.240049 1.332281 1.635519 0.27804410457611084 0.10428059846162796 3.141592653589793 0.0 0.0 0.0 0.0 -0.2780441 0.1042806
0.0 1253.6368 3.460284 1.140962 1.679789 0.32973075 201.7743 -0.02762991 5.863966382776837 4.930099 4.486251 1.321343 0.4910772144794464 0.3716450035572052 0.0 3.141592653589793 0.0 -0.0 0.0 0.4910772 -0.371645
0.0 1590.6233 4.634766 1.091543 1.8658049 0.23551199 200.3293 0.03909881 2.741224737520888 5.682961 1.472897 2.556323 0.1841367930173874 0.3358885943889618 0.0 0.0 0.0 0.0 0.0 0.1841368 0.3358886
0.0 761.6351 3.649961 1.248819 1.8082359 0.34214586 205.0161 1.134227 3.248283768905303 5.126205 1.324221 2.492553 0.13774630427360535 0.5990586876869202 3.141592653589793 0.0 0.0 0.0 0.0 -0.1377463 0.5990587
0.0 305.76688 3.463677 1.459803 1.9224035 0.42146048 233.9181 0.5072743 1.3088698936803027 5.598485 5.582414 2.211312 0.5101056098937988 0.052709560841321945 3.141592653589793 0.0 0.0 0.0 0.0 -0.5101056 0.05270956
0.0 1499.6635 4.904801 1.103635 1.9244907 0.22501117 239.45 -0.8485001 5.280572873408076 2.978062 0.7576567 1.363307 0.2978188097476959 0.1777849942445755 0.0 3.141592653589793 0.0 0.0 0.0 0.2978188 -0.177785
27.780836 199.86653 2.039713 1.562587 1.5514294 0.76608187 197.2931 0.7552749 1.8910256397679674 5.622787 0.2711849 0.5290712 0.1350419968366623 0.025202499702572823 0.0 0.0 0.0 0.0 0.0 0.135042 0.0252025
0.0 1389.8364 3.306946 1.11938 1.6286739 0.3384936 237.2482 0.4155482 4.571647328167664 2.987395 1.766514 2.587735 0.4707995057106018 0.3468419909477234 0.0 0.0 0.0 3.141592653589793 0.0 0.4707995 0.346842
0.0 480.1691 2.881184 1.353531 1.6953473 0.4697829 221.9643 0.5347463 1.6777513473675114 1.368585 0.5279005 1.593637 0.2511996924877167 0.5236430168151855 0.0 0.0 0.0 0.0 0.0 0.2511997 0.523643
0.0 397.31787 2.902136 1.397715 1.730578 0.48161593 197.8237 1.362781 4.062202778284181 1.879324 5.984341 2.194758 0.08612356334924698 0.6330419778823853 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.08612356 -0.633042
0.0 837.3517 4.95999 1.227864 2.0533862 0.24755374 190.7753 0.8001592 5.505630734612559 2.49893 3.842002 1.611737 0.48490849137306213 0.33228930830955505 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.4849085 -0.3322893
