a_1 a_2 chi_1 chi_2 chirp_mass dec geocent_time lambda_1 lambda_2 luminosity_distance mass_1 mass_2 mass_ratio phase phi_12 phi_jl psi ra theta_jn tilt_1 tilt_2
0.6753290891647339 0.15333430469036102 0.6753291 -0.1533343 2.8737302 -0.4338525 0.0 0.0 0.0 173.5074 4.428588 2.500565 0.5646416 5.252698 0.0 0.0 3.362003 5.504157451519347 0.5321683 0.0 3.141592653589793
0.40135619044303894 0.21065370738506317 -0.4013562 -0.2106537 2.355759 0.009473585 0.0 0.0 0.0 184.5757 2.922209 2.508806 0.85853064 1.998299 0.0 3.141592653589793 3.221923 5.877002843378648 2.108161 3.141592653589793 3.141592653589793
0.3462781012058258 0.5638623237609863 -0.3462781 0.5638623 2.2796082 -0.7886523 0.0 0.0 25.067984 220.6612 3.363836 2.06272 0.6132047 1.9422 0.0 3.141592653589793 2.914794 0.35849978601996924 2.578965 3.141592653589793 0.0
0.7017858028411865 0.6449795961380005 -0.7017858 0.6449796 3.105128 0.3590751 0.0 0.0 0.0 164.9347 4.599646 2.799904 0.6087216 1.564639 0.0 0.0 3.527672 6.076397152660718 2.380924 3.141592653589793 0.0
0.3825492858886719 0.24546660482883453 -0.3825493 -0.2454666 2.8686347 0.3762423 0.0 0.0 6.0805507 236.185 4.796214 2.32293 0.48432577 5.75714 0.0 0.0 3.317691 2.1863862945314736 0.2724301 3.141592653589793 3.141592653589793
0.493130087852478 0.7276231050491333 -0.4931301 -0.7276231 2.1013308 -0.07458901 0.0 0.0 336.0256 216.7817 4.29175 1.437311 0.33490095 5.008212 0.0 0.0 4.231341 4.644603601758206 0.8733352 3.141592653589793 3.141592653589793
0.6321299076080322 0.5456017255783081 0.6321299 -0.5456017 3.0893214 -0.6920977 0.0 0.0 0.0 221.6245 4.243021 2.986265 0.7038063 2.745809 0.0 3.141592653589793 2.293636 0.7921189432274005 2.202818 0.0 3.141592653589793
0.7364879846572876 0.1696377992630005 0.736488 -0.1696378 2.4514358 -0.9344974 0.0 0.0 35.603577 203.5695 4.10419 1.982776 0.48311022 5.573422 0.0 0.0 1.244326 1.3928201972923162 0.9540824 0.0 3.141592653589793
0.34081968665122986 0.021676229313015938 0.3408197 0.02167623 2.2450442 -0.0480537 0.0 0.0 0.0 234.7741 2.639698 2.519733 0.9545535 3.052653 0.0 3.141592653589793 4.656126 2.8298032165077203 1.362966 0.0 0.0
0.4278714954853058 0.4026041030883789 -0.4278715 -0.4026041 2.7771251 0.1888382 0.0 0.0 0.0 153.1664 3.537774 2.882584 0.81480163 3.571936 0.0 -0.0 4.614843 5.519006679387019 1.356238 3.141592653589793 3.141592653589793
0.7301812171936035 0.6763064861297607 0.7301812 -0.6763065 2.5244625 0.8331969 0.0 0.0 69.6468 228.4903 4.831841 1.821898 0.37706083 5.836319 0.0 0.0 4.471273 5.203232354251156 1.491761 0.0 3.141592653589793
0.045158110558986664 0.4743553102016449 -0.04515811 0.4743553 2.3136296 -1.188179 0.0 0.0 0.0 92.85246 2.869521 2.464297 0.8587834 3.20868 0.0 -0.0 3.412532 3.0328812902627433 0.8314489 3.141592653589793 0.0
0.7145918011665344 0.3256570100784302 0.7145918 -0.325657 2.8773284 0.5122067 0.0 0.0 0.0 190.9686 3.4374 3.17902 0.9248327 4.389771 0.0 -0.0 2.571952 5.558447223170731 1.32018 0.0 3.141592653589793
0.7170953154563904 0.4439431130886078 -0.7170953 -0.4439431 2.6918507 0.04710497 0.0 0.0 0.0 184.9578 4.051114 2.39272 0.59063256 3.847031 0.0 -0.0 5.057438 2.4760688990828967 2.911096 3.141592653589793 3.141592653589793
0.7233396768569946 0.11511150002479553 0.7233397 0.1151115 3.1219454 -0.3828554 0.0 0.0 0.0 202.0658 4.091454 3.153926 0.770857 3.06459 0.0 3.141592653589793 5.510821 1.8758500596924605 1.589111 0.0 0.0
0.07081270217895508 0.521546483039856 -0.0708127 -0.5215465 2.753167 -1.506891 0.0 0.0 4.5007873 220.2894 4.320146 2.357368 0.5456686 0.06169972 0.0 0.0 3.706692 3.2111932854497027 1.22328 3.141592653589793 3.141592653589793
0.06224457919597626 0.10393570363521576 -0.06224458 0.1039357 2.1565883 0.4528626 0.0 0.0 31.383419 231.6423 3.077666 2.011959 0.65372884 0.1827436 0.0 0.0 0.3113064 1.7015241716618803 1.675412 3.141592653589793 0.0
0.5314890742301941 0.557830274105072 0.5314891 -0.5578303 2.3033566 -0.2027441 0.0 0.0 9.058769 197.117 3.108255 2.263562 0.72824204 1.727497 0.0 3.141592653589793 2.381504 2.78668639278127 2.292246 0.0 3.141592653589793
0.3931765854358673 0.15575209259986877 0.3931766 -0.1557521 2.5877297 0.662042 0.0 0.0 12.971922 239.5008 4.094374 2.199458 0.53719026 0.5003984 0.0 0.0 0.01589936 4.182707558753613 1.796511 0.0 3.141592653589793
0.717430591583252 0.47748619318008423 -0.7174306 -0.4774862 2.7503905 -0.2168798 0.0 0.0 12.6957655 179.9614 4.655372 2.203542 0.47333315 0.5862554 0.0 0.0 1.8117 2.4895416819819403 1.607569 3.141592653589793 3.141592653589793
0.47960010170936584 0.5105686783790588 0.4796001 0.5105687 2.8878555 0.3849846 0.0 0.0 0.0 177.0556 4.100184 2.706928 0.6601967 4.228741 0.0 -0.0 5.241813 2.3414947743187113 2.082205 0.0 0.0
0.5851290225982666 0.16159389913082123 -0.585129 -0.1615939 2.5582268 0.100007 0.0 0.0 24.894033 219.7764 4.294643 2.064265 0.48066044 1.700174 0.0 3.141592653589793 1.316599 5.904270476126989 1.494025 3.141592653589793 3.141592653589793
0.15934090316295624 0.12105900049209595 -0.1593409 0.121059 2.4564385 0.317145 0.0 0.0 70.5431 240.3704 4.560179 1.818769 0.39883718 2.211443 0.0 3.141592653589793 0.9466106 6.239451012607027 1.486844 3.141592653589793 0.0
0.22347739338874817 0.4786703884601593 0.2234774 0.4786704 2.9738557 -0.7822959 0.0 0.0 0.0 168.9403 3.79825 3.079096 0.8106618 2.080811 0.0 3.141592653589793 1.055305 2.450277400788913 2.14057 0.0 0.0
0.4281215965747833 0.33509159088134766 0.4281216 -0.3350916 2.9631817 1.011473 0.0 0.0 0.0 213.1284 4.316582 2.712884 0.6284796 3.366682 0.0 -0.0 3.034093 2.409863440284326 0.4607974 0.0 3.141592653589793
0.7088513970375061 0.030566170811653137 -0.7088514 -0.03056617 2.3857555 -0.9513149 0.0 0.0 110.51195 118.6375 4.609737 1.708287 0.3705823 0.2885479 0.0 0.0 5.690682 1.0216009655204203 0.9215856 3.141592653589793 3.141592653589793
0.37127599120140076 0.6595637202262878 0.371276 -0.6595637 2.356897 -0.6973549 0.0 0.0 40.339424 164.4587 3.83706 1.953479 0.5091083 5.810525 0.0 0.0 1.745803 3.560673636970172 1.747717 0.0 3.141592653589793
0.08601520955562592 0.2437911033630371 -0.08601521 0.2437911 2.6689987 -1.440304 0.0 0.0 0.0 169.8348 3.375699 2.789547 0.8263613 4.122545 0.0 -0.0 2.410488 1.7092394806321778 1.813584 3.141592653589793 0.0
0.6275697946548462 0.3157168924808502 -0.6275698 0.3157169 2.138467 -0.8180239 0.0 0.0 412.25067 231.0024 4.654617 1.389059 0.29842606 3.808937 0.0 -0.0 5.263008 4.278958450948416 2.321954 3.141592653589793 0.0
0.06937334686517715 0.5734750032424927 -0.06937335 0.573475 2.9105856 -0.7615329 0.0 0.0 3.5108614 206.5213 4.817877 2.377555 0.49348602 1.928497 0.0 3.141592653589793 4.226414 5.606966865718427 1.944927 3.141592653589793 0.0
0.712162971496582 0.027623910456895828 0.712163 -0.02762391 2.1654737 0.9753987 0.0 0.0 132.63197 247.7229 3.849636 1.663267 0.43205824 3.162646 0.0 -0.0 1.117957 5.711812065437847 2.25761 0.0 3.141592653589793
0.2888646125793457 0.26847371459007263 -0.2888646 -0.2684737 2.1490238 -0.1156042 0.0 0.0 57.890003 211.6787 3.317762 1.866945 0.5627122 3.795056 0.0 -0.0 0.2344697 1.4058606948464245 2.134463 3.141592653589793 3.141592653589793
0.0643591433763504 0.287533700466156 0.06435914 0.2875337 2.2508495 0.3143764 0.0 0.0 37.184616 110.894 3.441107 1.972626 0.5732533 3.165145 0.0 -0.0 2.241421 3.576705634558394 1.13589 0.0 0.0
0.24052859842777252 0.33027151226997375 -0.2405286 -0.3302715 3.026188 -0.7594085 0.0 0.0 0.0 243.2921 4.157202 2.924653 0.7035148 1.132462 0.0 0.0 1.647596 0.3861759678919867 2.408876 3.141592653589793 3.141592653589793
0.1872871071100235 0.0880146324634552 -0.1872871 0.08801463 2.9724653 0.592467 0.0 0.0 0.0 214.8522 3.473225 3.356896 0.96650684 1.029428 0.0 0.0 5.607858 1.0895443574926418 1.091057 3.141592653589793 0.0
0.4518424868583679 0.10907649993896484 -0.4518425 0.1090765 2.4968753 -0.1975344 0.0 0.0 0.0 196.5458 2.954699 2.784638 0.94244385 4.962978 0.0 0.0 1.140818 4.083908069697728 2.559352 3.141592653589793 0.0
0.5610905289649963 0.15517190098762512 -0.5610905 0.1551719 2.3345137 0.07859798 0.0 0.0 40.63713 143.5116 3.7634 1.951743 0.5186116 0.3911027 0.0 0.0 2.145825 3.218895163395146 0.973555 3.141592653589793 0.0
0.04992562159895897 0.4470328092575073 0.04992562 -0.4470328 2.3743837 0.7954182 0.0 0.0 129.36322 245.7179 4.689789 1.669421 0.3559693 3.383685 0.0 -0.0 4.442808 3.587147914870812 0.592535 0.0 3.141592653589793
0.2899012863636017 0.41638579964637756 -0.2899013 0.4163858 2.3005772 -0.7718702 0.0 0.0 16.99572 169.1595 3.283736 2.145941 0.653506 5.024966 0.0 0.0 2.662206 1.6734714766579515 0.9396282 3.141592653589793 0.0
0.3334828019142151 0.3982538878917694 -0.3334828 -0.3982539 2.7109637 1.130817 0.0 0.0 28.418728 98.80988 4.952579 2.034581 0.4108124 0.1951685 0.0 0.0 0.08444471 0.17469723948817517 1.267178 3.141592653589793 3.141592653589793
0.3414475917816162 0.5648711919784546 0.3414476 -0.5648712 2.4543319 -0.2271198 0.0 0.0 6.2566347 173.1323 3.454411 2.319153 0.6713599 6.078583 0.0 0.0 5.751703 5.005144681338507 2.083193 0.0 3.141592653589793
0.4366959035396576 0.1490287035703659 -0.4366959 0.1490287 2.1232045 -1.320787 0.0 0.0 407.57272 102.611 4.569597 1.391734 0.30456385 1.760891 0.0 3.141592653589793 4.312603 5.476915727479437 2.202591 3.141592653589793 0.0
0.748440682888031 0.2805708050727844 0.7484407 -0.2805708 2.1493616 -0.5059645 0.0 0.0 54.525078 187.6807 3.290317 1.881442 0.57181174 5.808434 0.0 0.0 2.805936 0.26001174292252216 1.82105 0.0 3.141592653589793
0.4881804883480072 0.5904459953308105 -0.4881805 0.590446 3.0155816 -0.3885951 0.0 0.0 0.0 221.718 3.471835 3.456173 0.9954889 3.052708 0.0 3.141592653589793 3.201131 3.7816173635736874 1.478248 3.141592653589793 0.0
0.10771390050649643 0.5129774212837219 0.1077139 -0.5129774 3.1714363 0.5502198 0.0 0.0 0.0 221.7822 4.15032 3.208319 0.77302927 3.708929 0.0 -0.0 0.6899577 2.2382097500209213 0.9376972 0.0 3.141592653589793
0.5432904958724976 0.31950610876083374 -0.5432905 -0.3195061 2.2225595 -0.3568883 0.0 0.0 0.0 145.0837 2.639721 2.469772 0.93561864 3.501471 0.0 -0.0 4.576313 1.611451913251237 1.537395 3.141592653589793 3.141592653589793
0.28795650601387024 0.3248591125011444 0.2879565 -0.3248591 2.7350976 -0.4693998 0.0 0.0 0.0 198.3069 3.401099 2.905866 0.85439026 2.090691 0.0 3.141592653589793 2.194713 4.175693794147165 1.213014 0.0 3.141592653589793
0.20169320702552795 0.017191100865602493 0.2016932 0.0171911 2.8209357 0.540621 0.0 0.0 8.740169 201.746 4.752007 2.26945 0.47757715 5.971757 0.0 0.0 1.948241 3.1031734197291527 1.964194 0.0 0.0
0.45067429542541504 0.4825657904148102 -0.4506743 0.4825658 2.411588 0.7843161 0.0 0.0 0.0 155.8717 2.857018 2.686504 0.94031745 1.010374 0.0 0.0 2.928422 0.9542842656352306 2.401095 3.141592653589793 0.0
0.5368403196334839 0.17503130435943604 0.5368403 -0.1750313 2.166532 0.1442027 0.0 0.0 0.0 181.9251 2.590788 2.391385 0.9230339 5.858508 0.0 0.0 4.646688 0.7767266064744192 2.525497 0.0 3.141592653589793
0.49335381388664246 0.40628451108932495 0.4933538 -0.4062845 2.5192366 -0.3381083 0.0 0.0 34.638996 139.1848 4.336585 1.989166 0.4586941 5.349636 0.0 0.0 5.409204 4.225535899423349 1.441028 0.0 3.141592653589793
0.18950240314006805 0.6933556199073792 0.1895024 0.6933556 2.3715096 0.2761632 0.0 0.0 48.49981 213.6495 3.990713 1.909634 0.47851953 4.590471 0.0 -0.0 5.345149 1.9018269497297453 2.805427 0.0 0.0
0.41253888607025146 0.18037199974060059 0.4125389 -0.180372 2.5649729 0.7961329 0.0 0.0 0.0 187.7119 3.504771 2.491352 0.7108459 1.334565 0.0 0.0 4.421379 1.117227674998155 1.999148 0.0 3.141592653589793
0.7455620765686035 0.400296688079834 0.7455621 -0.4002967 2.2062278 -0.8928922 0.0 0.0 168.09099 248.3761 4.18264 1.604968 0.38372126 2.188894 0.0 3.141592653589793 4.128232 5.236497780738219 1.145124 0.0 3.141592653589793
0.25930410623550415 0.6827555894851685 0.2593041 0.6827556 2.6396227 -0.6425828 0.0 0.0 26.22645 159.3083 4.625239 2.052652 0.4437937 5.633535 0.0 0.0 0.4231741 3.221209258566539 1.110198 0.0 0.0
0.09924899786710739 0.36961910128593445 0.099249 -0.3696191 3.120895 0.9442386 0.0 0.0 0.0 235.2719 4.435619 2.922593 0.65889186 0.1898158 0.0 0.0 4.529511 1.902695961163424 2.772686 0.0 3.141592653589793
0.3884440064430237 0.5297446846961975 0.388444 0.5297447 2.9955232 -0.3938412 0.0 0.0 0.0 247.8857 3.586968 3.302012 0.920558 4.907635 0.0 0.0 3.720035 0.9621890266549755 1.542858 0.0 0.0
0.013374170288443565 0.4423241913318634 0.01337417 -0.4423242 2.5807302 1.418739 0.0 0.0 0.0 151.285 3.2582 2.701962 0.8292806 0.9431974 0.0 0.0 0.04275096 1.5793231336407345 2.310867 0.0 3.141592653589793
0.5937848091125488 0.7394576072692871 0.5937848 0.7394576 2.3140023 0.4984817 0.0 0.0 7.5091166 129.826 3.094801 2.293246 0.7409995 1.56416 0.0 0.0 0.9444996 0.9759173924081708 2.212916 0.0 0.0
0.3059946894645691 0.3543938100337982 -0.3059947 -0.3543938 2.1902401 -0.1467714 0.0 0.0 142.88875 235.1312 3.998028 1.64491 0.41143033 3.374902 0.0 -0.0 2.020225 1.6575268113207287 2.230184 3.141592653589793 3.141592653589793
0.6189954876899719 0.16230380535125732 -0.6189955 -0.1623038 2.2160382 0.394255 0.0 0.0 245.90889 198.9376 4.539071 1.512205 0.33315298 1.098951 0.0 0.0 4.177625 3.0556652306819316 1.331476 3.141592653589793 3.141592653589793
0.20994910597801208 0.06673824787139893 0.2099491 0.06673825 2.2197552 -0.2441687 0.0 0.0 3.7179077 202.3172 2.741967 2.373621 0.8656636 5.110975 0.0 0.0 5.288706 4.25017507465747 2.009558 0.0 0.0
0.16505709290504456 0.5651282072067261 0.1650571 -0.5651282 2.7598717 0.4673683 0.0 0.0 2.7224247 73.91742 4.278341 2.388839 0.5583564 3.670458 0.0 -0.0 1.951196 0.10115916803110281 2.426203 0.0 3.141592653589793
0.4690575897693634 0.5993183851242065 -0.4690576 -0.5993184 2.5591347 -0.4439057 0.0 0.0 46.82437 117.5649 4.682651 1.918051 0.40960792 0.6834387 0.0 0.0 2.053028 4.7266166238383605 0.9480344 3.141592653589793 3.141592653589793
0.49220210313796997 0.16848759353160858 -0.4922021 0.1684876 2.7169924 0.3671953 0.0 0.0 8.419928 194.9655 4.371312 2.275479 0.5205483 2.312476 0.0 3.141592653589793 4.375067 3.451758538938172 2.055774 3.141592653589793 0.0
0.2971005141735077 0.5949606895446777 -0.2971005 0.5949607 2.5116105 -0.1902313 0.0 0.0 80.10205 218.2195 4.888236 1.787599 0.36569408 0.648047 0.0 0.0 5.880262 1.0161173762774922 2.154997 3.141592653589793 0.0
0.3832347095012665 0.44008320569992065 -0.3832347 -0.4400832 2.5813315 0.2929748 0.0 0.0 23.072302 188.5186 4.337969 2.081015 0.4797211 3.812167 0.0 -0.0 2.108294 5.674493288037063 1.354344 3.141592653589793 3.141592653589793
0.26976829767227173 0.6828398704528809 0.2697683 -0.6828399 3.1599965 -0.648228 0.0 0.0 0.0 225.242 4.94944 2.710127 0.54756236 2.465781 0.0 3.141592653589793 0.4455733 4.002284778701885 2.002331 0.0 3.141592653589793
0.5766342282295227 0.008665449917316437 -0.5766342 0.00866545 2.7080436 1.084722 0.0 0.0 12.258787 206.3127 4.487212 2.210125 0.49253854 1.770378 0.0 3.141592653589793 3.348266 3.4895826806874695 2.665101 3.141592653589793 0.0
0.4572773873806 0.29474279284477234 -0.4572774 0.2947428 2.905092 0.5450113 0.0 0.0 6.4961023 199.7907 4.950148 2.314078 0.46747655 0.8181532 0.0 0.0 5.13447 4.613075584767664 1.15824 3.141592653589793 0.0
0.665436327457428 0.43440648913383484 -0.6654363 -0.4344065 2.2675319 -0.9861077 0.0 0.0 45.1849 134.1025 3.589307 1.926562 0.5367504 2.584902 0.0 3.141592653589793 3.906645 5.154048841720957 1.768725 3.141592653589793 3.141592653589793
0.43283629417419434 0.25028011202812195 0.4328363 -0.2502801 3.0212424 1.129733 0.0 0.0 0.0 237.7082 4.80984 2.55395 0.5309844 3.18105 0.0 -0.0 0.2900903 4.200491563327539 0.5086031 0.0 3.141592653589793
0.643945574760437 0.09699580818414688 0.6439456 -0.09699581 2.4968798 0.6281754 0.0 0.0 10.112066 163.4452 3.710577 2.244879 0.6049946 2.789018 0.0 3.141592653589793 1.177768 2.701821489101661 1.300153 0.0 3.141592653589793
0.2353007048368454 0.7358937859535217 -0.2353007 0.7358938 2.7228181 -0.8461265 0.0 0.0 0.0 174.1069 3.705864 2.654402 0.71627074 1.447696 0.0 0.0 2.542014 4.982304165865223 0.6247687 3.141592653589793 0.0
0.4260452091693878 0.7486485242843628 -0.4260452 -0.7486485 2.7268689 -0.7686747 0.0 0.0 0.0 150.7736 3.53425 2.784046 0.78773314 0.8186017 0.0 0.0 3.324613 5.274760943926907 1.697996 3.141592653589793 3.141592653589793
0.1908321976661682 0.5649778246879578 0.1908322 -0.5649778 2.6201143 0.6743853 0.0 0.0 0.0 249.7642 3.095561 2.926721 0.9454574 6.2588 0.0 0.0 1.679219 1.6782968083738012 1.780955 0.0 3.141592653589793
0.5642858743667603 0.4492436945438385 -0.5642859 -0.4492437 3.0481198 0.4758926 0.0 0.0 0.0 226.0934 4.092486 3.009756 0.7354347 4.686221 0.0 -0.0 3.101003 2.9656843452706596 1.689104 3.141592653589793 3.141592653589793
0.39438891410827637 0.5830265879631042 -0.3943889 -0.5830266 2.6330674 -1.227735 0.0 0.0 26.351892 179.2218 4.603183 2.051584 0.44568816 5.306402 0.0 0.0 4.206416 1.0042757429640403 1.674791 3.141592653589793 3.141592653589793
0.05097166821360588 0.5869845747947693 0.05097167 0.5869846 3.0904863 1.308562 0.0 0.0 0.0 219.2594 4.257507 2.978961 0.6996961 3.345997 0.0 -0.0 4.014938 1.9172212171127683 0.6898692 0.0 0.0
0.5683832764625549 0.15973329544067383 0.5683833 0.1597333 2.5331776 0.03194482 0.0 0.0 6.2101955 88.03398 3.688534 2.320146 0.6290158 2.688817 0.0 3.141592653589793 3.181451 5.055044877606946 1.327194 0.0 0.0
0.6302813291549683 0.6769428849220276 0.6302813 -0.6769429 2.2344851 -0.7441374 0.0 0.0 19.881813 243.9191 3.142196 2.113146 0.67250615 5.072962 0.0 0.0 0.1913961 6.094499515735464 1.803604 0.0 3.141592653589793
0.6640859246253967 0.2385088950395584 0.6640859 0.2385089 2.8562055 -0.3907622 0.0 0.0 0.0 120.2017 3.762123 2.871687 0.7633155 2.80158 0.0 3.141592653589793 4.854764 1.4089745377924103 2.415654 0.0 0.0
0.5590090155601501 0.49829331040382385 -0.559009 0.4982933 2.308573 -0.8868441 0.0 0.0 46.604343 213.6603 3.745569 1.919177 0.51238596 3.107267 0.0 3.141592653589793 1.275803 3.0746172552047426 0.3018887 3.141592653589793 0.0
0.14548489451408386 0.10917989909648895 -0.1454849 -0.1091799 2.0988302 -0.5674577 0.0 0.0 343.0365 242.1975 4.298322 1.432407 0.33324793 4.891068 0.0 0.0 6.038987 4.02636951004601 1.839941 3.141592653589793 3.141592653589793
0.23564380407333374 0.4415203034877777 0.2356438 0.4415203 2.3948526 0.3305057 0.0 0.0 120.85932 203.2984 4.722129 1.686197 0.35708407 0.2445122 0.0 0.0 4.069327 1.4644555176119596 1.391575 0.0 0.0
0.6954867839813232 0.3801344037055969 0.6954868 0.3801344 3.0418653 -0.207695 0.0 0.0 0.0 227.982 4.472265 2.761613 0.6174976 3.742579 0.0 -0.0 2.484159 4.568607569805266 2.695332 0.0 0.0
0.39986470341682434 0.6991183161735535 0.3998647 0.6991183 2.664206 0.499641 0.0 0.0 0.0 143.8984 3.262606 2.872989 0.8805811 0.01125515 0.0 0.0 0.01028525 0.17318291353064552 2.078706 0.0 0.0
0.39298778772354126 0.049613628536462784 -0.3929878 -0.04961363 2.0956888 -0.504599 0.0 0.0 63.898792 180.7342 3.191723 1.842932 0.57740974 4.869878 0.0 0.0 6.031391 1.5671343362255996 2.092634 3.141592653589793 3.141592653589793
0.7354074120521545 0.10639870166778564 -0.7354074 -0.1063987 2.127006 -1.025718 0.0 0.0 134.37932 89.95519 3.711271 1.66004 0.4472969 2.038566 0.0 3.141592653589793 6.139121 0.5451748113619672 1.288041 3.141592653589793 3.141592653589793
0.5997849702835083 0.5417956113815308 -0.599785 -0.5417956 2.4701655 -0.7591646 0.0 0.0 32.50227 159.6341 4.12138 2.0039 0.48622066 5.831505 0.0 0.0 1.966684 1.0975490933697714 1.400816 3.141592653589793 3.141592653589793
0.7424349188804626 0.5087143778800964 0.7424349 -0.5087144 2.4386153 -1.206743 0.0 0.0 124.330475 199.3097 4.940134 1.67921 0.33991182 4.115785 0.0 -0.0 4.808735 5.5777394331983885 1.515019 0.0 3.141592653589793
0.6267716288566589 0.2877267897129059 -0.6267716 0.2877268 2.8457694 -0.2662375 0.0 0.0 0.0 194.1843 4.200993 2.574058 0.6127261 5.236947 0.0 0.0 4.848787 5.879077200678097 1.382684 3.141592653589793 0.0
0.07630939781665802 0.3725338876247406 0.0763094 0.3725339 2.7007983 -0.104011 0.0 0.0 0.0 141.5241 3.739187 2.59133 0.6930196 4.425006 0.0 -0.0 4.910228 2.6901788160967683 2.21707 0.0 0.0
0.7270432710647583 0.37507200241088867 0.7270433 -0.375072 2.849325 0.8542597 0.0 0.0 6.5355954 133.5234 4.749846 2.313247 0.48701516 0.3403831 0.0 0.0 3.625422 1.4381347615918187 1.45771 0.0 3.141592653589793
0.008699605241417885 0.37136441469192505 -0.008699605 -0.3713644 2.6327815 -1.265336 0.0 0.0 0.0 175.3033 3.774854 2.445685 0.6478886 1.53772 0.0 0.0 4.771397 2.1214407332364047 2.038239 3.141592653589793 3.141592653589793
0.27440598607063293 0.4130339026451111 0.274406 -0.4130339 2.692898 0.511492 0.0 0.0 22.538603 241.3671 4.7396 2.086129 0.4401487 1.840317 0.0 3.141592653589793 1.549137 1.5514891349512894 0.7592227 0.0 3.141592653589793
0.3330247104167938 0.1255325973033905 0.3330247 -0.1255326 2.2179022 -0.5003363 0.0 0.0 211.88504 182.6672 4.41862 1.548348 0.35041437 4.868363 0.0 0.0 2.911381 1.7772346585325707 1.805582 0.0 3.141592653589793
0.13106650114059448 0.4201126992702484 -0.1310665 0.4201127 2.36797 -0.2779693 0.0 0.0 83.09009 212.8375 4.32186 1.778595 0.41153464 2.957452 0.0 3.141592653589793 2.405891 3.1677798410156086 0.7648727 3.141592653589793 0.0
0.5822128057479858 0.302316814661026 -0.5822128 0.3023168 2.6742742 0.7095739 0.0 0.0 0.0 154.4566 3.081784 3.062122 0.99362 5.980104 0.0 0.0 2.368984 1.0481951444633495 0.9416558 3.141592653589793 0.0
0.44068440794944763 0.40206238627433777 -0.4406844 0.4020624 2.1528523 0.2174171 0.0 0.0 18.019213 152.9508 2.878837 2.133848 0.74121875 0.5429012 0.0 0.0 1.705268 2.325445994450156 1.358587 3.141592653589793 0.0
0.39371979236602783 0.2039766013622284 -0.3937198 -0.2039766 2.9492257 0.018455 0.0 0.0 0.0 134.4078 4.366469 2.660563 0.6093168 3.143188 0.0 -0.0 6.270509 0.38758250754817425 0.9814335 3.141592653589793 3.141592653589793
0.06853984296321869 0.43336519598960876 0.06853984 0.4333652 2.434227 -1.270695 0.0 0.0 19.611002 172.841 3.755396 2.11606 0.5634719 4.735898 0.0 0.0 2.248886 0.18863497978217936 0.466536 0.0 0.0
0.6164215803146362 0.3260025084018707 0.6164216 0.3260025 2.263745 -0.1996951 0.0 0.0 223.03897 249.3282 4.669651 1.535869 0.32890445 3.684853 0.0 -0.0 2.968004 1.0731407379460478 1.355497 0.0 0.0
0.2581290006637573 0.12221690267324448 -0.258129 0.1222169 2.9997308 -0.5885205 0.0 0.0 0.0 199.2091 3.45943 3.432206 0.99213046 0.6276356 0.0 0.0 6.258063 1.994881893082308 1.519374 3.141592653589793 0.0
0.09053996205329895 0.05392551049590111 -0.09053996 0.05392551 2.4859118 -0.1492262 0.0 0.0 31.471178 224.7862 4.160347 2.011318 0.48344958 2.691349 0.0 3.141592653589793 5.819718 4.84186326979313 2.385099 3.141592653589793 0.0
0.6889982223510742 0.3993059992790222 0.6889982 0.399306 2.5786011 -0.485854 0.0 0.0 0.0 249.178 3.079712 2.849712 0.9253177 2.980446 0.0 3.141592653589793 2.805594 3.0737469647929814 1.510871 0.0 0.0
0.2733980119228363 0.5830426216125488 0.273398 -0.5830426 2.1181016 1.361107 0.0 0.0 405.59488 245.3474 4.540444 1.392875 0.30677065 3.414222 0.0 -0.0 5.501696 6.044607264141696 0.906637 0.0 3.141592653589793
0.5969278216362 0.07875660061836243 -0.5969278 -0.0787566 2.9451087 1.073344 0.0 0.0 0.0 208.872 3.668864 3.123522 0.8513594 4.099509 0.0 -0.0 0.7164163 4.0169148200576 1.022268 3.141592653589793 3.141592653589793
0.39001280069351196 0.02252263016998768 0.3900128 -0.02252263 2.8780606 0.01349192 0.0 0.0 0.0 153.5895 4.53202 2.456626 0.5420598 3.899198 0.0 -0.0 5.823021 4.865731152537656 0.5742063 0.0 3.141592653589793
0.7280421257019043 0.5300034880638123 0.7280421 0.5300035 2.5730608 -0.6211188 0.0 0.0 0.0 105.6713 3.683509 2.393615 0.6498192 0.2624753 0.0 0.0 4.708388 0.10887331670873834 1.559802 0.0 0.0
0.36347028613090515 0.47962790727615356 -0.3634703 -0.4796279 2.4671597 0.603576 0.0 0.0 36.16171 214.7494 4.169828 1.979148 0.47463542 5.661941 0.0 0.0 3.078311 1.3237235650847623 0.8626584 3.141592653589793 3.141592653589793
0.3948642909526825 0.6715775728225708 0.3948643 0.6715776 2.4071531 -1.203523 0.0 0.0 86.00556 241.4197 4.505252 1.770109 0.39289904 3.541624 0.0 -0.0 4.904936 0.8934923288723411 1.510178 0.0 0.0
0.2506883144378662 0.19192899763584137 0.2506883 -0.191929 2.3293266 -0.380839 0.0 0.0 0.0 43.51894 2.802311 2.555879 0.9120612 4.484368 0.0 -0.0 4.941535 5.9328209769801745 1.212202 0.0 3.141592653589793
0.6393920183181763 0.5862699151039124 -0.639392 -0.5862699 2.1717505 0.2317692 0.0 0.0 50.74674 247.235 3.329048 1.898758 0.57036066 3.33554 0.0 -0.0 1.651851 0.3138157218743771 0.5819978 3.141592653589793 3.141592653589793
