H_eff5 H_eff8 mass_1 mass_2 chirp_mass mass_ratio luminosity_distance dec ra psi phase theta_jn a_1 a_2 tilt_1 tilt_2 phi_12 phi_jl geocent_time chi_1 chi_2
-0.18459162 -1.9321826 2.973787 2.676317 2.4552581 0.8999693 174.946 -0.8125491 1.9484048191074521 3.366831 0.129156 1.55682 0.4307110011577606 0.4817414879798889 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.430711 -0.4817415
0.7241899 10.390101 4.734163 1.668651 2.3839166 0.35247013 227.0884 1.085963 0.5515763023572049 5.283219 4.965996 0.4650156 0.7102047801017761 0.14423009753227234 0.0 0.0 0.0 0.0 0.0 0.7102048 0.1442301
-0.2712796 -2.7768261 3.68168 2.029176 2.358735 0.5511549 145.2369 0.7701342 5.2982362128236105 4.355341 1.075163 1.558812 0.5439643263816833 0.08402424305677414 3.141592653589793 0.0 0.0 0.0 0.0 -0.5439643 0.08402424
-0.8171179 -8.903767 4.827562 1.66703 2.4037673 0.3453151 239.2756 -0.1337391 5.856666972433878 3.20313 1.359585 2.113766 0.7430363297462463 0.301827996969223 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.7430363 -0.301828
-0.023248624 -0.03092993 2.639003 2.402128 2.1913717 0.9102407 213.0358 -0.4515839 5.779881028516172 4.41216 6.252068 1.928227 0.028174979612231255 0.16415910422801971 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.02817498 -0.1641591
-0.25704432 -2.7630675 3.470928 2.718476 2.6701329 0.783213 209.1617 -0.06076606 1.9845922655944719 3.939555 5.321783 2.072812 0.5824548006057739 0.3981654942035675 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.5824548 -0.3981655
0.14277224 2.2612147 3.491588 2.041901 2.3079948 0.58480585 197.069 0.2771133 0.3880096076604218 3.733671 0.3525268 0.3555993 0.3460448980331421 0.3552097976207733 0.0 0.0 0.0 0.0 0.0 0.3460449 0.3552098
0.40981823 5.8726034 4.428588 2.500565 2.8737302 0.5646416 173.5074 -0.4338525 5.504157451519347 3.362003 5.252698 0.5321683 0.6753290891647339 0.15333430469036102 0.0 3.141592653589793 0.0 0.0 0.0 0.6753291 -0.1533343
-0.11626291 -1.1207812 2.922209 2.508806 2.3557587 0.85853064 184.5757 0.009473585 5.877002843378648 3.221923 1.998299 2.108161 0.40135619044303894 0.21065370738506317 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.4013562 -0.2106537
-0.051645145 -0.18540186 3.363836 2.06272 2.2796082 0.6132047 220.6612 -0.7886523 0.35849978601996924 2.914794 1.9422 2.578965 0.3462781012058258 0.5638623237609863 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.3462781 0.5638623
-0.33906454 -3.546087 4.599646 2.799904 3.105128 0.6087216 164.9347 0.3590751 6.076397152660718 3.527672 1.564639 2.380924 0.7017858028411865 0.6449795961380005 3.141592653589793 0.0 0.0 0.0 0.0 -0.7017858 0.6449796
-0.17840216 -1.6451554 4.796214 2.32293 2.868635 0.48432577 236.185 0.3762423 2.1863862945314736 3.317691 5.75714 0.2724301 0.3825492858886719 0.24546660482883453 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.3825493 -0.2454666
-0.38828325 -3.8435178 4.29175 1.437311 2.1013308 0.33490095 216.7817 -0.07458901 4.644603601758206 4.231341 5.008212 0.8733352 0.493130087852478 0.7276231050491333 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.4931301 -0.7276231
0.20821103 3.180853 4.243021 2.986265 3.0893214 0.7038063 221.6245 -0.6920977 0.7921189432274005 2.293636 2.745809 2.202818 0.6321299076080322 0.5456017255783081 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.6321299 -0.5456017
0.58675474 8.307989 4.10419 1.982776 2.4514358 0.48311022 203.5695 -0.9344974 1.3928201972923162 1.244326 5.573422 0.9540824 0.7364879846572876 0.1696377992630005 0.0 3.141592653589793 0.0 0.0 0.0 0.736488 -0.1696378
0.06407796 1.0984076 2.639698 2.519733 2.2450442 0.9545535 234.7741 -0.0480537 2.8298032165077203 4.656126 3.052653 1.362966 0.34081968665122986 0.021676229313015938 0.0 0.0 0.0 3.141592653589793 0.0 0.3408197 0.02167623
-0.16505775 -1.6865896 3.537774 2.882584 2.777125 0.81480163 153.1664 0.1888382 5.519006679387019 4.614843 3.571936 1.356238 0.4278714954853058 0.4026041030883789 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.4278715 -0.4026041
0.6939401 9.960284 4.831841 1.821898 2.5244625 0.37706083 228.4903 0.8331969 5.203232354251156 4.471273 5.836319 1.491761 0.7301812171936035 0.6763064861297607 0.0 3.141592653589793 0.0 0.0 0.0 0.7301812 -0.6763065
0.07128525 1.2077835 2.869521 2.464297 2.3136296 0.8587834 92.85246 -1.188179 3.0328812902627433 3.412532 3.20868 0.8314489 0.045158110558986664 0.4743553102016449 3.141592653589793 0.0 0.0 -0.0 0.0 -0.04515811 0.4743553
0.2060911 3.039969 3.4374 3.17902 2.8773286 0.9248327 190.9686 0.5122067 5.558447223170731 2.571952 4.389771 1.32018 0.7145918011665344 0.3256570100784302 0.0 3.141592653589793 0.0 -0.0 0.0 0.7145918 -0.325657
-0.48922962 -5.4164424 4.051114 2.39272 2.6918507 0.59063256 184.9578 0.04710497 2.4760688990828967 5.057438 3.847031 2.911096 0.7170953154563904 0.4439431130886078 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.7170953 -0.4439431
0.3445815 4.846285 4.091454 3.153926 3.1219451 0.770857 202.0658 -0.3828554 1.8758500596924605 5.510821 3.06459 1.589111 0.7233396768569946 0.11511150002479553 0.0 0.0 0.0 3.141592653589793 0.0 0.7233397 0.1151115
-0.0611376 -0.36077684 4.320146 2.357368 2.753167 0.5456686 220.2894 -1.506891 3.2111932854497027 3.706692 0.06169972 1.22328 0.07081270217895508 0.521546483039856 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.0708127 -0.5215465
-0.007294311 0.22887461 3.077666 2.011959 2.156588 0.65372884 231.6423 0.4528626 1.7015241716618803 0.3113064 0.1827436 1.675412 0.06224457919597626 0.10393570363521576 3.141592653589793 0.0 0.0 0.0 0.0 -0.06224458 0.1039357
0.10951949 1.8703169 3.108255 2.263562 2.3033566 0.72824204 197.117 -0.2027441 2.78668639278127 2.381504 1.727497 2.292246 0.5314890742301941 0.557830274105072 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.5314891 -0.5578303
0.15131308 2.43646 4.094374 2.199458 2.5877297 0.53719026 239.5008 0.662042 4.182707558753613 0.01589936 0.5003984 1.796511 0.3931765854358673 0.15575209259986877 0.0 3.141592653589793 0.0 0.0 0.0 0.3931766 -0.1557521
-0.597371 -6.5570307 4.655372 2.203542 2.7503908 0.47333315 179.9614 -0.2168798 2.4895416819819403 1.8117 0.5862554 1.607569 0.717430591583252 0.47748619318008423 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.7174306 -0.4774862
0.23434861 3.4454656 4.100184 2.706928 2.8878555 0.6601967 177.0556 0.3849846 2.3414947743187113 5.241813 4.228741 2.082205 0.47960010170936584 0.5105686783790588 0.0 0.0 0.0 -0.0 0.0 0.4796001 0.5105687
-0.3713593 -3.8790736 4.294643 2.064265 2.5582268 0.48066044 219.7764 0.100007 5.904270476126989 1.316599 1.700174 1.494025 0.5851290225982666 0.16159389913082123 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.585129 -0.1615939
-0.05971851 -0.17815189 4.560179 1.818769 2.4564385 0.39883718 240.3704 0.317145 6.239451012607027 0.9466106 2.211443 1.486844 0.15934090316295624 0.12105900049209595 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.1593409 0.121059
0.11577287 1.7934152 3.79825 3.079096 2.9738557 0.8106618 168.9403 -0.7822959 2.450277400788913 1.055305 2.080811 2.14057 0.22347739338874817 0.4786703884601593 0.0 0.0 0.0 3.141592653589793 0.0 0.2234774 0.4786704
0.12789346 2.0842898 4.316582 2.712884 2.9631815 0.6284796 213.1284 1.011473 2.409863440284326 3.034093 3.366682 0.4607974 0.4281215965747833 0.33509159088134766 0.0 3.141592653589793 0.0 -0.0 0.0 0.4281216 -0.3350916
-0.6909497 -7.4602413 4.609737 1.708287 2.3857555 0.3705823 118.6375 -0.9513149 1.0216009655204203 5.690682 0.2885479 0.9215856 0.7088513970375061 0.030566170811653137 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.7088514 -0.03056617
0.09432858 1.7632608 3.83706 1.953479 2.356897 0.5091083 164.4587 -0.6973549 3.560673636970172 1.745803 5.810525 1.747717 0.37127599120140076 0.6595637202262878 0.0 3.141592653589793 0.0 0.0 0.0 0.371276 -0.6595637
0.0121759875 0.43369198 3.375699 2.789547 2.6689987 0.8263613 169.8348 -1.440304 1.7092394806321778 2.410488 4.122545 1.813584 0.08601520955562592 0.2437911033630371 3.141592653589793 0.0 0.0 -0.0 0.0 -0.08601521 0.2437911
-0.6204407 -6.424534 4.654617 1.389059 2.138467 0.29842606 231.0024 -0.8180239 4.278958450948416 5.263008 3.808937 2.321954 0.6275697946548462 0.3157168924808502 3.141592653589793 0.0 0.0 -0.0 0.0 -0.6275698 0.3157169
0.019974949 0.70140684 4.817877 2.377555 2.9105859 0.49348602 206.5213 -0.7615329 5.606966865718427 4.226414 1.928497 1.944927 0.06937334686517715 0.5734750032424927 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.06937335 0.573475
0.6106899 8.711194 3.849636 1.663267 2.1654737 0.43205824 247.7229 0.9753987 5.711812065437847 1.117957 3.162646 2.25761 0.712162971496582 0.027623910456895828 0.0 3.141592653589793 0.0 -0.0 0.0 0.712163 -0.02762391
-0.10988695 -0.93036014 3.317762 1.866945 2.1490238 0.5627122 211.6787 -0.1156042 1.4058606948464245 0.2344697 3.795056 2.134463 0.2888646125793457 0.26847371459007263 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.2888646 -0.2684737
0.034093417 0.80167896 3.441107 1.972626 2.2508495 0.5732533 110.894 0.3143764 3.576705634558394 2.241421 3.165145 1.13589 0.0643591433763504 0.287533700466156 0.0 0.0 0.0 -0.0 0.0 0.06435914 0.2875337
-0.08797449 -0.7558551 4.157202 2.924653 3.0261881 0.7035148 243.2921 -0.7594085 0.3861759678919867 1.647596 1.132462 2.408876 0.24052859842777252 0.33027151226997375 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.2405286 -0.3302715
-0.016527066 0.05799549 3.473225 3.356896 2.9724653 0.96650684 214.8522 0.592467 1.0895443574926418 5.607858 1.029428 1.091057 0.1872871071100235 0.0880146324634552 3.141592653589793 0.0 0.0 0.0 0.0 -0.1872871 0.08801463
-0.08650887 -0.7583475 2.954699 2.784638 2.4968753 0.94244385 196.5458 -0.1975344 4.083908069697728 1.140818 4.962978 2.559352 0.4518424868583679 0.10907649993896484 3.141592653589793 0.0 0.0 0.0 0.0 -0.4518425 0.1090765
-0.30489883 -3.1342418 3.7634 1.951743 2.3345137 0.5186116 143.5116 0.07859798 3.218895163395146 2.145825 0.3911027 0.973555 0.5610905289649963 0.15517190098762512 3.141592653589793 0.0 0.0 0.0 0.0 -0.5610905 0.1551719
0.0072383313 0.70100754 4.689789 1.669421 2.3743834 0.3559693 245.7179 0.7954182 3.587147914870812 4.442808 3.383685 0.592535 0.04992562159895897 0.4470328092575073 0.0 3.141592653589793 0.0 -0.0 0.0 0.04992562 -0.4470328
-0.041217882 -0.11933226 3.283736 2.145941 2.3005772 0.653506 169.1595 -0.7718702 1.6734714766579515 2.662206 5.024966 0.9396282 0.2899012863636017 0.41638579964637756 3.141592653589793 0.0 0.0 0.0 0.0 -0.2899013 0.4163858
-0.17289215 -1.4982847 4.952579 2.034581 2.7109637 0.4108124 98.80988 1.130817 0.17469723948817517 0.08444471 0.1951685 1.267178 0.3334828019142151 0.3982538878917694 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.3334828 -0.3982539
0.027056627 0.76855433 3.454411 2.319153 2.4543316 0.6713599 173.1323 -0.2271198 5.005144681338507 5.751703 6.078583 2.083193 0.3414475917816162 0.5648711919784546 0.0 3.141592653589793 0.0 0.0 0.0 0.3414476 -0.5648712
-0.30719623 -2.8229756 4.569597 1.391734 2.1232045 0.30456385 102.611 -1.320787 5.476915727479437 4.312603 1.760891 2.202591 0.4366959035396576 0.1490287035703659 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.4366959 0.1490287
0.49992016 7.055009 3.290317 1.881442 2.1493618 0.57181174 187.6807 -0.5059645 0.26001174292252216 2.805936 5.808434 1.82105 0.748440682888031 0.2805708050727844 0.0 3.141592653589793 0.0 0.0 0.0 0.7484407 -0.2805708
0.044613265 0.9921621 3.471835 3.456173 3.0155816 0.9954889 221.718 -0.3885951 3.7816173635736874 3.201131 3.052708 1.478248 0.4881804883480072 0.5904459953308105 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.4881805 0.590446
-0.056079417 -0.37573576 4.15032 3.208319 3.1714365 0.77302927 221.7822 0.5502198 2.2382097500209213 0.6899577 3.708929 0.9376972 0.10771390050649643 0.5129774212837219 0.0 3.141592653589793 0.0 -0.0 0.0 0.1077139 -0.5129774
-0.18838802 -1.9813831 2.639721 2.469772 2.2225595 0.93561864 145.0837 -0.3568883 1.611451913251237 4.576313 3.501471 1.537395 0.5432904958724976 0.31950610876083374 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.5432905 -0.3195061
0.014557343 0.50510675 3.401099 2.905866 2.7350976 0.85439026 198.3069 -0.4693998 4.175693794147165 2.194713 2.090691 1.213014 0.28795650601387024 0.3248591125011444 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.2879565 -0.3248591
0.07073449 1.3766849 4.752007 2.26945 2.8209357 0.47757715 201.746 0.540621 3.1031734197291527 1.948241 5.971757 1.964194 0.20169320702552795 0.017191100865602493 0.0 0.0 0.0 0.0 0.0 0.2016932 0.0171911
-0.005991541 0.31535757 2.857018 2.686504 2.411588 0.94031745 155.8717 0.7843161 0.9542842656352306 2.928422 1.010374 2.401095 0.45067429542541504 0.4825657904148102 3.141592653589793 0.0 0.0 0.0 0.0 -0.4506743 0.4825658
0.11962182 1.8696076 2.590788 2.391385 2.166532 0.9230339 181.9251 0.1442027 0.7767266064744192 4.646688 5.858508 2.525497 0.5368403196334839 0.17503130435943604 0.0 3.141592653589793 0.0 0.0 0.0 0.5368403 -0.1750313
0.25612873 3.9611483 4.336585 1.989166 2.5192366 0.4586941 139.1848 -0.3381083 4.225535899423349 5.409204 5.349636 1.441028 0.49335381388664246 0.40628451108932495 0.0 3.141592653589793 0.0 0.0 0.0 0.4933538 -0.4062845
0.12235477 2.0430756 3.990713 1.909634 2.3715096 0.47851953 213.6495 0.2761632 1.9018269497297453 5.345149 4.590471 2.805427 0.18950240314006805 0.6933556199073792 0.0 0.0 0.0 -0.0 0.0 0.1895024 0.6933556
0.11024269 1.7871698 3.504771 2.491352 2.5649729 0.7108459 187.7119 0.7961329 1.117227674998155 4.421379 1.334565 1.999148 0.41253888607025146 0.18037199974060059 0.0 3.141592653589793 0.0 0.0 0.0 0.4125389 -0.180372
0.738043 10.50389 4.18264 1.604968 2.2062275 0.38372126 248.3761 -0.8928922 5.236497780738219 4.128232 2.188894 1.145124 0.7455620765686035 0.400296688079834 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.7455621 -0.4002967
0.1510954 2.4794261 4.625239 2.052652 2.6396227 0.4437937 159.3083 -0.6425828 3.221209258566539 0.4231741 5.633535 1.110198 0.25930410623550415 0.6827555894851685 0.0 0.0 0.0 0.0 0.0 0.2593041 0.6827556
-0.010269467 0.20986779 4.435619 2.922593 3.1208947 0.65889186 235.2719 0.9442386 1.902695961163424 4.529511 0.1898158 2.772686 0.09924899786710739 0.36961910128593445 0.0 3.141592653589793 0.0 0.0 0.0 0.099249 -0.3696191
0.18710351 2.73605 3.586968 3.302012 2.9955235 0.920558 247.8857 -0.3938412 0.9621890266549755 3.720035 4.907635 1.542858 0.3884440064430237 0.5297446846961975 0.0 0.0 0.0 0.0 0.0 0.388444 0.5297447
-0.063212484 -0.4885124 3.2582 2.701962 2.58073 0.8292806 151.285 1.418739 1.5793231336407345 0.04275096 0.9431974 2.310867 0.013374170288443565 0.4423241913318634 0.0 3.141592653589793 0.0 0.0 0.0 0.01337417 -0.4423242
0.38207456 5.350453 3.094801 2.293246 2.314002 0.7409995 129.826 0.4984817 0.9759173924081708 0.9444996 1.56416 2.212916 0.5937848091125488 0.7394576072692871 0.0 0.0 0.0 0.0 0.0 0.5937848 0.7394576
-0.15148139 -1.2543013 3.998028 1.64491 2.1902404 0.41143033 235.1312 -0.1467714 1.6575268113207287 2.020225 3.374902 2.230184 0.3059946894645691 0.3543938100337982 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.3059947 -0.3543938
-0.5642698 -5.8675504 4.539071 1.512205 2.2160382 0.33315298 198.9376 0.394255 3.0556652306819316 4.177625 1.098951 1.331476 0.6189954876899719 0.16230380535125732 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.6189955 -0.1623038
0.04336184 0.8235653 2.741967 2.373621 2.2197552 0.8656636 202.3172 -0.2441687 4.25017507465747 5.288706 5.110975 2.009558 0.20994910597801208 0.06673824787139893 0.0 0.0 0.0 0.0 0.0 0.2099491 0.06673825
-0.0037205406 0.37647033 4.278341 2.388839 2.7598717 0.5583564 73.91742 0.4673683 0.10115916803110281 1.951196 3.670458 2.426203 0.16505709290504456 0.5651282072067261 0.0 3.141592653589793 0.0 -0.0 0.0 0.1650571 -0.5651282
-0.30855444 -3.0589392 4.682651 1.918051 2.5591347 0.40960792 117.5649 -0.4439057 4.7266166238383605 2.053028 0.6834387 0.9480344 0.4690575897693634 0.5993183851242065 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.4690576 -0.5993184
-0.23442286 -2.3120322 4.371312 2.275479 2.7169924 0.5205483 194.9655 0.3671953 3.451758538938172 4.375067 2.312476 2.055774 0.49220210313796997 0.16848759353160858 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.4922021 0.1684876
-0.123971924 -0.82799643 4.888236 1.787599 2.5116105 0.36569408 218.2195 -0.1902313 1.0161173762774922 5.880262 0.648047 2.154997 0.2971005141735077 0.5949606895446777 3.141592653589793 0.0 0.0 0.0 0.0 -0.2971005 0.5949607
-0.1941086 -1.8280602 4.337969 2.081015 2.5813315 0.4797211 188.5186 0.2929748 5.674493288037063 2.108294 3.812167 1.354344 0.3832347095012665 0.44008320569992065 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.3832347 -0.4400832
0.01612106 0.6845857 4.94944 2.710127 3.1599965 0.54756236 225.242 -0.648228 4.002284778701885 0.4455733 2.465781 2.002331 0.26976829767227173 0.6828398704528809 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.2697683 -0.6828399
-0.3461182 -3.5943437 4.487212 2.210125 2.7080436 0.49253854 206.3127 1.084722 3.4895826806874695 3.348266 1.770378 2.665101 0.5766342282295227 0.008665449917316437 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.5766342 0.00866545
-0.22345883 -2.119713 4.950148 2.314078 2.905092 0.46747655 199.7907 0.5450113 4.613075584767664 5.13447 0.8181532 1.15824 0.4572773873806 0.29474279284477234 3.141592653589793 0.0 0.0 0.0 0.0 -0.4572774 0.2947428
-0.45591927 -4.9558196 3.589307 1.926562 2.2675319 0.5367504 134.1025 -0.9861077 5.154048841720957 3.906645 2.584902 1.768725 0.665436327457428 0.43440648913383484 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.6654363 -0.4344065
0.17600645 2.7862213 4.80984 2.55395 3.0212424 0.5309844 237.7082 1.129733 4.200491563327539 0.2900903 3.18105 0.5086031 0.43283629417419434 0.25028011202812195 0.0 3.141592653589793 0.0 -0.0 0.0 0.4328363 -0.2502801
0.3441613 4.963163 3.710577 2.244879 2.4968798 0.6049946 163.4452 0.6281754 2.701821489101661 1.177768 2.789018 1.300153 0.643945574760437 0.09699580818414688 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.6439456 -0.09699581
0.08612112 1.4807856 3.705864 2.654402 2.7228181 0.71627074 174.1069 -0.8461265 4.982304165865223 2.542014 1.447696 0.6247687 0.2353007048368454 0.7358937859535217 3.141592653589793 0.0 0.0 0.0 0.0 -0.2353007 0.7358938
-0.28691274 -3.1493409 3.53425 2.784046 2.7268689 0.78773314 150.7736 -0.7686747 5.274760943926907 3.324613 0.8186017 1.697996 0.4260452091693878 0.7486485242843628 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.4260452 -0.7486485
-0.098196566 -0.8812321 3.095561 2.926721 2.6201143 0.9454574 249.7642 0.6743853 1.6782968083738012 1.679219 6.2588 1.780955 0.1908321976661682 0.5649778246879578 0.0 3.141592653589793 0.0 0.0 0.0 0.1908322 -0.5649778
-0.26598442 -2.8508985 4.092486 3.009756 3.04812 0.7354347 226.0934 0.4758926 2.9656843452706596 3.101003 4.686221 1.689104 0.5642858743667603 0.4492436945438385 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.5642859 -0.4492437
-0.22593775 -2.1618576 4.603183 2.051584 2.6330674 0.44568816 179.2218 -1.227735 1.0042757429640403 4.206416 5.306402 1.674791 0.39438891410827637 0.5830265879631042 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.3943889 -0.5830266
0.093736984 1.5249612 4.257507 2.978961 3.0904863 0.6996961 219.2594 1.308562 1.9172212171127683 4.014938 3.345997 0.6898692 0.05097166821360588 0.5869845747947693 0.0 0.0 0.0 -0.0 0.0 0.05097167 0.5869846
0.26881102 3.935235 3.688534 2.320146 2.5331779 0.6290158 88.03398 0.03194482 5.055044877606946 3.181451 2.688817 1.327194 0.5683832764625549 0.15973329544067383 0.0 0.0 0.0 3.141592653589793 0.0 0.5683833 0.1597333
0.19076422 3.002554 3.142196 2.113146 2.2344851 0.67250615 243.9191 -0.7441374 6.094499515735464 0.1913961 5.072962 1.803604 0.6302813291549683 0.6769428849220276 0.0 3.141592653589793 0.0 0.0 0.0 0.6302813 -0.6769429
0.30402678 4.3214865 3.762123 2.871687 2.8562057 0.7633155 120.2017 -0.3907622 1.4089745377924103 4.854764 2.80158 2.415654 0.6640859246253967 0.2385088950395584 0.0 0.0 0.0 3.141592653589793 0.0 0.6640859 0.2385089
-0.2792772 -2.7891943 3.745569 1.919177 2.308573 0.51238596 213.6603 -0.8868441 3.0746172552047426 1.275803 3.107267 0.3018887 0.5590090155601501 0.49829331040382385 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.559009 0.4982933
-0.06705216 -0.16495505 4.298322 1.432407 2.0988302 0.33324793 242.1975 -0.5674577 4.02636951004601 6.038987 4.891068 1.839941 0.14548489451408386 0.10917989909648895 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.1454849 -0.1091799
0.12273703 2.2349763 4.722129 1.686197 2.3948524 0.35708407 203.2984 0.3305057 1.4644555176119596 4.069327 0.2445122 1.391575 0.23564380407333374 0.4415203034877777 0.0 0.0 0.0 0.0 0.0 0.2356438 0.4415203
0.4331471 6.117083 4.472265 2.761613 3.0418653 0.6174976 227.982 -0.207695 4.568607569805266 2.484159 3.742579 2.695332 0.6954867839813232 0.3801344037055969 0.0 0.0 0.0 -0.0 0.0 0.6954868 0.3801344
0.26598418 3.7725325 3.262606 2.872989 2.664206 0.8805811 143.8984 0.499641 0.17318291353064552 0.01028525 0.01125515 2.078706 0.39986470341682434 0.6991183161735535 0.0 0.0 0.0 0.0 0.0 0.3998647 0.6991183
-0.14896712 -1.3821357 3.191723 1.842932 2.0956888 0.57740974 180.7342 -0.504599 1.5671343362255996 6.031391 4.869878 2.092634 0.39298778772354126 0.049613628536462784 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.3929878 -0.04961363
-0.639407 -7.013503 3.711271 1.66004 2.127006 0.4472969 89.95519 -1.025718 0.5451748113619672 6.139121 2.038566 1.288041 0.7354074120521545 0.10639870166778564 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.7354074 -0.1063987
-0.41555786 -4.415255 4.12138 2.0039 2.4701653 0.48622066 159.6341 -0.7591646 1.0975490933697714 1.966684 5.831505 1.400816 0.5997849702835083 0.5417956113815308 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.599785 -0.5417956
0.80422086 11.4946 4.940134 1.67921 2.4386153 0.33991182 199.3097 -1.206743 5.5777394331983885 4.808735 4.115785 1.515019 0.7424349188804626 0.5087143778800964 0.0 3.141592653589793 0.0 -0.0 0.0 0.7424349 -0.5087144
-0.305831 -3.2192743 4.200993 2.574058 2.8457694 0.6127261 194.1843 -0.2662375 5.879077200678097 4.848787 5.236947 1.382684 0.6267716288566589 0.2877267897129059 3.141592653589793 0.0 0.0 0.0 0.0 -0.6267716 0.2877268
0.05218949 0.97982657 3.739187 2.59133 2.7007983 0.6930196 141.5241 -0.104011 2.6901788160967683 4.910228 4.425006 2.21707 0.07630939781665802 0.3725338876247406 0.0 0.0 0.0 -0.0 0.0 0.0763094 0.3725339
0.55301106 7.872818 4.749846 2.313247 2.849325 0.48701516 133.5234 0.8542597 1.4381347615918187 3.625422 0.3403831 1.45771 0.7270432710647583 0.37507200241088867 0.0 3.141592653589793 0.0 0.0 0.0 0.7270433 -0.375072
-0.033851504 -0.088972144 3.774854 2.445685 2.6327815 0.6478886 175.3033 -1.265336 2.1214407332364047 4.771397 1.53772 2.038239 0.008699605241417885 0.37136441469192505 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.008699605 -0.3713644
0.09479649 1.7754846 4.7396 2.086129 2.692898 0.4401487 241.3671 0.511492 1.5514891349512894 1.549137 1.840317 0.7592227 0.27440598607063293 0.4130339026451111 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.274406 -0.4130339
0.17792717 3.0239744 4.41862 1.548348 2.2179024 0.35041437 182.6672 -0.5003363 1.7772346585325707 2.911381 4.868363 1.805582 0.3330247104167938 0.1255325973033905 0.0 3.141592653589793 0.0 0.0 0.0 0.3330247 -0.1255326
-0.033080943 0.1328575 4.32186 1.778595 2.36797 0.41153464 212.8375 -0.2779693 3.1677798410156086 2.405891 2.957452 0.7648727 0.13106650114059448 0.4201126992702484 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.1310665 0.4201127
-0.10050779 -0.8779669 3.081784 3.062122 2.6742742 0.99362 154.4566 0.7095739 1.0481951444633495 2.368984 5.980104 0.9416558 0.5822128057479858 0.302316814661026 3.141592653589793 0.0 0.0 0.0 0.0 -0.5822128 0.3023168
-0.08605547 -0.66127205 2.878837 2.133848 2.1528523 0.74121875 152.9508 0.2174171 2.325445994450156 1.705268 0.5429012 1.358587 0.44068440794944763 0.40206238627433777 3.141592653589793 0.0 0.0 0.0 0.0 -0.4406844 0.4020624
-0.15084572 -1.4306484 4.366469 2.660563 2.9492257 0.6093168 134.4078 0.018455 0.38758250754817425 6.270509 3.143188 0.9814335 0.39371979236602783 0.2039766013622284 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.3937198 -0.2039766
0.049902327 1.0162657 3.755396 2.11606 2.434227 0.5634719 172.841 -1.270695 0.18863497978217936 2.248886 4.735898 0.466536 0.06853984296321869 0.43336519598960876 0.0 0.0 0.0 0.0 0.0 0.06853984 0.4333652
0.5685949 8.38125 4.669651 1.535869 2.263745 0.32890445 249.3282 -0.1996951 1.0731407379460478 2.968004 3.684853 1.355497 0.6164215803146362 0.3260025084018707 0.0 0.0 0.0 -0.0 0.0 0.6164216 0.3260025
